"","a1","a1a1","a2","a2a2","a3","a3a3","a4a4","a5a5","a6a6","a7a7","a8a8","a9a9","b1b1","b2","b3","b4","b5","b5a1","b5b2","b5b5","cluster"
"413",8,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,0,0,2
"414",0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,29,0,0,0,3
"415",5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,11,0,5,8,12
"416",10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,11,0,5,5,12
"417",8,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,24,0,5,0,9
"418",7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,6,0,7,11,20
"419",10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,0,0,2
"42",9,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,10,0,0,16,14
"420",0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,19,0,0,0,3
"421",6,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,15,0,5,10,12
"422",7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,14,0,5,7,12
"423",8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,21,0,0,0,2
"424",11,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,11,0,0,5,1
"425",6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,9,0,5,12,20
"426",7,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,12,0,5,5,12
"427",11,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,0,2
"428",7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,5,0,9
"429",6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,0,10,14
"43",12,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,24,0,0,0,2
"430",11,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,11,0,6,10,20
"431",5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,11,0,7,8,12
"432",13,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,21,0,0,0,2
"433",7,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,14,0,5,0,9
"434",11,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,27,0,6,0,9
"435",8,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,6,0,0,10,14
"436",8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,11,0,6,8,12
"437",0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,24,0,0,0,3
"438",13,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,19,0,0,6,1
"439",6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,18,0,6,0,9
"44",12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,9,0,0,13,14
"440",12,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,17,0,0,0,2
"441",0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,14,0,0,6,33
"442",13,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,5,1
"443",8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,8,0,0,8,14
"444",11,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,21,0,0,0,2
"445",7,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,22,0,5,0,9
"446",10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,22,0,8,0,9
"447",6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,14,0,11,8,12
"448",0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,14,0,5,8,29
"449",6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,21,0,0,0,2
"45",10,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,18,0,5,8,12
"450",8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,6,0,12,9,41
"451",9,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,8,0,0,0,15
"452",9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,20,0,0,0,2
"453",8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,21,0,0,0,2
"454",8,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,14,0,0,6,1
"455",7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,9,0,0,12,14
"456",8,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,28,0,7,0,9
"457",10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,10,0,0,9,14
"458",14,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,16,0,0,7,1
"459",9,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,12,0,6,15,20
"46",7,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,16,0,0,0,2
"460",9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,13,0,8,0,40
"461",8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,10,0,0,6,14
"462",8,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,12,0,0,7,1
"463",7,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,7,0,7,9,20
"464",7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,6,0,0,12,14
"465",9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,8,10,20
"466",10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,20,0,0,0,2
"467",8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,8,0,8,6,12
"468",5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,0,2
"469",9,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,29,0,0,0,2
"47",6,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,6,0,0,9,14
"470",13,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,17,0,0,9,1
"471",6,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,23,0,8,11,12
"472",6,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,31,0,0,0,2
"473",7,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,28,0,0,0,2
"474",7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,5,5,26
"475",10,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,10,0,0,11,14
"476",13,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,24,0,6,0,9
"477",9,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,11,0,5,6,12
"478",8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,15,0,0,0,21
"479",12,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,14,0,8,10,12
"48",11,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,19,0,0,8,1
"480",7,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,32,0,0,0,2
"481",8,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,28,0,8,5,26
"482",14,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,23,0,0,0,21
"483",8,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,27,0,0,0,2
"484",8,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,24,0,0,6,26
"485",7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,25,0,0,0,2
"486",7,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,9,0,5,9,20
"487",7,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,14,0,0,5,1
"488",12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,6,0,0,13,14
"489",6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,20,0,6,5,26
"49",14,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,12,0,5,7,36
"490",5,0,0,0,0,0,0,0,0,0,0,0,0,38,5,0,34,0,0,0,2
"491",11,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,19,0,0,6,1
"492",12,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,23,0,0,0,2
"493",8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,17,0,0,0,2
"494",7,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,8,0,0,10,14
"495",0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,21,0,7,6,29
"496",6,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,11,0,0,13,14
"497",5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,23,0,0,0,2
"498",10,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,23,0,0,0,2
"499",8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,27,0,0,0,2
"5",9,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,6,0,5,11,20
"50",5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,21,0,0,0,2
"500",6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,23,0,0,0,2
"501",0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,23,0,0,5,33
"502",8,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,12,0,0,13,14
"503",12,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,27,0,0,0,2
"504",5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,18,0,6,7,12
"505",15,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,7,7,36
"506",10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,17,0,0,5,1
"507",13,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,0,2
"508",10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,22,0,0,0,2
"509",9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,23,0,0,0,2
"51",11,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,13,0,0,0,21
"510",13,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,11,0,6,0,42
"511",7,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,16,0,11,10,12
"512",14,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,12,0,0,9,14
"513",0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,9,0,6,7,29
"514",8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,27,0,0,0,2
"515",0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,21,0,0,6,33
"516",6,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,8,0,0,9,14
"517",7,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,5,0,6,8,20
"518",7,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,15,0,0,13,1
"519",10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,14,0,6,0,40
"52",10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,0,0,2
"520",5,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,9,0,0,8,1
"521",9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,15,0,8,6,12
"522",5,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,22,0,0,9,1
"523",9,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,15,0,5,11,12
"524",10,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,29,0,0,0,2
"525",6,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,34,0,0,0,2
"526",8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,14,0,0,5,1
"527",8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,18,0,0,5,1
"528",0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,15,0,0,10,33
"529",12,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,13,0,5,5,12
"53",10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,19,0,0,6,1
"530",5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,22,0,5,0,9
"531",9,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,13,0,0,0,21
"532",10,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,26,0,0,0,2
"533",11,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,13,0,0,10,14
"534",9,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,8,0,0,7,14
"535",14,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,6,0,0,11,14
"536",0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,26,0,5,0,3
"537",11,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,33,0,0,0,2
"538",16,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,18,0,0,6,35
"539",8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,10,0,6,7,12
"54",13,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,10,0,0,6,35
"540",8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,24,0,0,0,2
"541",9,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,9,0,0,12,14
"542",5,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,27,0,0,5,26
"543",8,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,18,0,0,6,1
"544",0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,16,0,13,6,43
"545",10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,0,0,2
"546",11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,22,0,0,5,1
"547",11,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,18,0,7,5,12
"548",13,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,9,0,0,17,14
"549",10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,18,0,0,0,2
"55",9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,8,0,0,10,14
"550",0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,21,0,0,0,3
"551",10,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,0,2
"552",5,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,8,0,0,8,14
"553",9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,27,0,0,0,2
"554",8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,23,0,0,0,2
"555",7,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,32,0,0,0,2
"556",0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,10,0,6,12,29
"557",6,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,13,0,0,0,2
"558",12,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,10,0,7,12,36
"559",10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,7,0,5,11,20
"56",5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,21,0,0,0,2
"560",0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,15,0,7,13,29
"561",10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,0,2
"562",6,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,33,0,5,0,9
"563",7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,20,0,0,0,2
"564",8,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,26,0,0,0,2
"565",9,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,12,0,9,7,12
"566",6,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,12,0,6,9,12
"567",9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,13,0,0,5,1
"568",9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,5,5,12
"569",10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,18,0,0,0,2
"57",10,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,12,0,6,9,12
"570",6,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,21,0,6,5,26
"571",0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,22,0,0,0,3
"572",10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,21,0,0,0,2
"573",5,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,24,0,0,0,2
"574",11,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,11,0,8,10,36
"575",8,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,28,0,0,0,2
"576",5,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,21,0,0,13,1
"577",10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,10,0,0,14,14
"578",12,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,17,0,0,0,2
"579",8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,29,0,0,0,2
"58",12,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,5,0,0,11,14
"580",10,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,19,0,0,6,1
"581",6,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,28,0,0,0,2
"582",11,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,18,0,0,7,1
"583",12,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,17,0,0,9,1
"584",7,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,22,0,0,8,26
"585",7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,26,0,0,0,2
"586",5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,25,0,0,0,2
"587",8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,9,0,6,12,20
"588",9,0,0,0,0,0,0,0,0,0,0,0,0,46,6,0,19,0,0,11,1
"589",0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,25,0,0,0,3
"59",11,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,11,0,0,11,14
"590",8,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,25,0,0,5,26
"591",9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,19,0,0,0,2
"592",6,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,17,0,0,0,2
"593",7,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,33,0,0,0,2
"594",6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,0,2
"595",10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,7,0,0,8,14
"596",8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,23,0,0,0,2
"597",12,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,20,0,5,13,12
"598",6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,15,0,5,7,12
"599",6,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,26,0,0,5,26
"6",5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,13,0,6,5,12
"60",6,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,20,0,0,5,26
"600",12,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,24,0,0,0,2
"601",13,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,14,0,0,5,1
"602",11,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,28,0,0,0,2
"603",0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,6,33
"604",7,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,25,0,0,5,26
"605",8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,22,0,0,0,2
"606",8,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,15,0,0,8,1
"607",7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,24,0,0,5,26
"608",6,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,28,0,0,5,26
"609",8,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,18,0,5,9,12
"61",11,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,6,0,0,11,14
"610",0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,15,0,0,0,3
"611",7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,16,0,0,12,1
"612",9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,11,0,0,10,14
"613",7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,12,0,0,11,1
"614",13,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,10,0,5,11,20
"615",7,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,22,0,0,0,2
"616",10,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,16,0,0,10,1
"617",7,0,0,0,0,0,0,0,0,0,0,0,0,32,5,0,26,0,0,0,2
"618",7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,15,0,0,8,1
"619",10,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,6,0,0,6,14
"62",8,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,7,0,0,5,14
"620",8,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,20,0,0,5,1
"621",14,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,23,0,0,10,1
"622",9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,14,0,0,0,21
"623",0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,17,0,7,10,29
"624",0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,33,0,0,0,3
"625",7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,12,0,0,0,21
"626",0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,7,9,29
"627",12,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,26,0,0,0,2
"628",6,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,36,0,0,0,2
"629",8,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,30,0,0,0,2
"63",12,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,16,0,0,6,1
"630",0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,12,0,0,10,38
"631",8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,15,0,8,0,40
"632",8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,8,0,0,11,14
"633",7,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,24,0,0,5,26
"634",7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,20,0,0,0,2
"635",6,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,9,0,0,14,14
"636",5,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,8,0,0,15,14
"637",9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,26,0,8,0,9
"638",9,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,9,0,0,7,14
"639",5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,10,0,0,7,1
"64",9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,12,0,5,8,12
"640",6,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,9,0,5,7,12
"641",5,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,24,0,0,0,2
"642",11,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,29,0,0,0,2
"643",7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,16,0,9,7,12
"644",9,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,46,0,0,0,2
"645",8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,11,0,0,7,1
"646",7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,7,0,0,6,14
"647",12,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,13,0,0,0,15
"648",6,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,22,0,0,0,2
"649",13,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,30,0,0,7,1
"65",11,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,8,0,0,8,14
"650",0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,29,0,0,0,3
"651",7,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,7,0,0,5,14
"652",10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,19,0,0,0,2
"653",10,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0,21,0,7,0,9
"654",7,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,14,0,9,5,12
"655",7,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,7,0,0,7,14
"656",14,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,23,0,0,0,2
"657",7,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,18,0,5,0,9
"658",8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,15,0,0,0,21
"659",9,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,23,0,0,0,2
"66",7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,12,0,11,6,12
"660",8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,27,0,0,0,2
"661",0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,20,0,0,0,3
"662",11,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,7,0,6,9,36
"663",8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,0,11,14
"664",5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,24,0,0,0,2
"665",8,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,24,0,0,5,26
"666",7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,27,0,0,0,2
"667",8,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,17,0,7,13,12
"668",7,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,12,0,0,16,14
"669",12,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,27,0,0,0,2
"67",15,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,7,0,7,6,36
"670",9,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,13,0,6,6,12
"671",15,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,19,0,0,5,1
"672",6,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,30,0,0,0,2
"673",9,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,14,0,6,12,12
"674",6,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,14,0,6,0,40
"675",9,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,9,0,7,7,12
"676",8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,13,0,5,5,12
"677",0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,24,0,0,0,3
"678",6,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,17,0,6,7,12
"679",8,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,7,0,5,5,12
"68",8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,16,0,0,5,1
"680",7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,21,0,0,0,2
"681",7,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,7,0,6,5,12
"682",9,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,24,0,0,0,2
"683",6,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,23,0,7,6,26
"684",7,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,11,0,5,5,12
"685",5,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,14,0,7,10,12
"686",9,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,7,0,5,5,36
"687",0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,22,0,0,0,3
"688",13,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,12,0,0,9,14
"689",9,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,16,0,0,0,2
"69",0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,15,0,5,0,3
"690",6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,19,0,0,0,2
"691",0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,19,0,5,0,3
